Note: If your answer would be 20+, move the slider all the way to the right (20). - How many hours per week do you spend participating in *non-Crystal* extracurriculars?",Time Audit: Homework - How many hours do you spend on homework on a typical weekday?,Time Audit: Homework - How many hours do you spend on homework on a typical weekend (both days combined)?,Time Audit: Sleep - How many hours of sleep do you get on a typical weekday?,Time Audit: Sleep - How many hours of sleep do you get on a typical weekend day?,What does Crystal do that is most likely to allow you to get more sleep than usual? (Drag to rank) - No Homework Weekends,What does Crystal do that is most likely to allow you to get more sleep than usual? (Drag to rank) - Late Starts,What does Crystal do that is most likely to allow you to get more sleep than usual? (Drag to rank) - Limit on Number of Major Assessments Per Day,What does Crystal do that is most likely to allow you to get more sleep than usual? (Drag to rank) - Time Limits for Homework Duration,What does Crystal do that is most likely to allow you to get more sleep than usual? (Drag to rank) - ERFs (Extension Request Forms),What is your level of satisfaction with the Crystal sports experience?,What categories of Crystal extracurriculars do you feel are most engaging for you personally? (Drag to rank) - Clubs-Period Clubs,What categories of Crystal extracurriculars do you feel are most engaging for you personally? (Drag to rank) - After School Clubs,What categories of Crystal extracurriculars do you feel are most engaging for you personally? (Drag to rank) - Sports,"What categories of Crystal extracurriculars do you feel are most engaging for you personally? (Drag to rank) - Fine Arts (e.g., Theater/Cru, Music, Dance, Visual Arts)","If you had to choose one *specific* Crystal extracurricular that you find most engaging, what would it be?",What categories of events should Crystal focus on improving? (Drag to rank) - Arts,What categories of events should Crystal focus on improving? (Drag to rank) - Culture/Holidays,What categories of events should Crystal focus on improving? (Drag to rank) - Sports,What categories of events should Crystal focus on improving? (Drag to rank) - Dances,"During Spirit Weeks, how many days do you typically participate?",Do you feel that Crystal has enough extracurricular activities related to your academic interests?,How well do each of the following categories align with your academic interests? - STEM,How well do each of the following categories align with your academic interests? - Humanities,Which subject assigns the most homework? (Select one),"If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - CADS","If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - English","If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - Fine Arts","If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - History","If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - Math","If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - Mind/Body","If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - Science","If you had unlimited time and no graduation requirements, which subjects would you want to delve more deeply into? (Drag to rank) - World Language","If you had unlimited time and no graduation requirements, would you be interested in taking an interdisciplinary elective at Crystal (e.g., Climate Change and Policy, Bioethics, History of Art, Artificial Intelligence in Literature, etc.)?","If you answered yes to the previous question, which two departments would you most like to collaborate? (Select 2)","If you would like to explain your interests in interdisciplinary collaboration/electives in more detail, please do so below.",What is your grade level?,What is your gender identity? - Selected Choice,What is your gender identity? - Other (optional specification) - Text,How many people do you live with (including yourself)?,How long is your average commute to school?,What is your racial or ethnic identification? (select all that apply) - Selected Choice,What is your racial or ethnic identification? (select all that apply) - Prefer to self-describe - Text,With what religious affiliation do you most closely identify? - Selected Choice,With what religious affiliation do you most closely identify? - Other (optional specification) - Text,What is the highest level of education completed by either of your parents or guardians?
2/22/2021 11:35:05,2/22/2021 11:41:24,IP Address,100,379,True,2/22/2021 11:41:25,R_1Nt7GRYl49uQfL1,gl,EN,7,8,0,1,4,2.5,4,7.5,10,3,1,2,4,5,5,1,3,4,2,Kinetics club,1,3,4,2,2,1,7,2,World Language,8,7,2,6,4,5,1,3,Yes,"Science,World Language",,10,Female,,4,Less than 15 minutes,White,,Atheist,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:34:39,2/22/2021 11:41:33,IP Address,100,414,True,2/22/2021 11:41:34,R_3QXY7PzsyQx12UI,gl,EN,8.6,3,0,0,20,4,6.6,6.6,8.2,1,2,4,3,5,5,2,3,4,1,,1,2,4,3,2,1.5,8,8,History,6,1,7,3,4,8,2,5,Yes,"History,Science",,10,Female,,3 or fewer,Less than 15 minutes,White,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:36:21,2/22/2021 11:41:34,IP Address,100,312,True,2/22/2021 11:41:34,R_Zf7V5wYl4loBeoN,gl,EN,6.7,20,6,14,6,2,5,9,10,2,1,4,3,5,8,3,4,1,2,Sports,2,3,1,4,3,4,8,7,History,3,4,5,6,2,8,1,7,Yes,"History,Science",,11,Female,,4,15 to 30 minutes,"Asian: East Asian,Multiracial,White",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:32,2/22/2021 11:41:36,IP Address,100,363,True,2/22/2021 11:41:36,R_3plJ1bJz28mGVa9,gl,EN,5,6,0,1,6,2,2.5,8,8,4,1,3,2,5,4,1,2,4,3,,3,2,1,4,0,1,7,6,Math,8,4,3,2,5,7,1,6,Yes,"History,Science",,9,Male,,3 or fewer,Less than 15 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:58,2/22/2021 11:41:36,IP Address,100,338,True,2/22/2021 11:41:37,R_eSaY7g7mp2f3TnH,gl,EN,7.5,6,3,6,7,4,6.6,8,9,3,2,1,5,4,5.1,2,3,4,1,Student  government,1,3,4,2,5,3.4,3,7,Science,4,3,1,2,7,8,5,6,Yes,"History,Science",,11,Female,,4,Less than 15 minutes,Asian: East Asian,,Atheist,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:36:16,2/22/2021 11:41:38,IP Address,100,321,True,2/22/2021 11:41:38,R_qIdm9jfbj8o1zG1,gl,EN,7.5,8,2,4,3,2.5,4,7.5,9,1,2,3,5,4,8,2,4,1,3,sports,4,1,2,3,2,1,0,10,CADS,6,2,7,3,1,8,4,5,Yes,"English,History",,11,Female,,4,Less than 15 minutes,Middle Eastern,,Muslim,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:32:45,2/22/2021 11:41:38,IP Address,100,533,True,2/22/2021 11:41:39,R_1rBV9dBj4NJUene,gl,EN,7,2,4,2,8,5,6,7.5,9.5,2,1,3,4,5,4,2,4,3,1,,2,1,3,4,1,1,4,8,English,6,1,5,2,3,7,4,8,Yes,"English,History",,10,Male,,4,Less than 15 minutes,Asian: East Asian,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:38,2/22/2021 11:41:40,IP Address,100,361,True,2/22/2021 11:41:40,R_3HwtyWKXmdJ2G2Z,gl,EN,8.5,4,0,6,8,4,7,6,10,3,1,4,5,2,7.5,3,4,1,2,Soccer,2,1,3,4,1,5,5,8,Math,8,4,1,5,3,7,6,2,Yes,"Fine Arts,World Language",,12,Female,,4,Less than 15 minutes,"Hispanic or Latina/o/x,White",,Jewish,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:33:08,2/22/2021 11:41:42,IP Address,100,514,True,2/22/2021 11:41:43,R_3syMLpYn24t9vsc,gl,EN,8,20,1,12,3,3,6,6,9,1,2,3,5,4,8,3,2,1,4,sports,4,2,3,1,2,1,6,4,Math,2,4,8,7,1,5,3,6,No,,,10,Male,,4,30 to 60 minutes,"Asian: East Asian,Native Hawaiian or Other Pacific Islander",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:37:32,2/22/2021 11:41:43,IP Address,100,250,True,2/22/2021 11:41:43,R_3J4PnftMELDMApC,gl,EN,6,8,3,1,12,2.8,6,7,9,2,1,3,5,4,0,2,4,1,3,Sports when it happens in person,3,4,2,1,5,2.9,3,5,English,6,4,1,3,5,7,8,2,Yes,"Math,World Language",,11,Male,,4,30 to 60 minutes,Asian: East Asian,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:36:07,2/22/2021 11:41:45,IP Address,100,337,True,2/22/2021 11:41:45,R_2bZVERwMGnpQaN4,gl,EN,8.3,2,0,0,11,2.6,3.3,6.7,8.2,2,1,3,4,5,5,2,3,4,1,,4,2,3,1,1,2,8,5,English,1,4,7,3,5,8,2,6,Yes,"CADS,History",,11,Female,,5,Less than 15 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:36:15,2/22/2021 11:41:46,IP Address,100,330,True,2/22/2021 11:41:46,R_1Qa7JC2PPPIayd7,gl,EN,6,0,0,5,0,4,6,6,7,2,1,3,4,5,7,1,3,2,4,Period Clubs,2,1,3,4,2,3.5,8,2,CADS,4,8,7,6,2,5,3,1,Yes,"CADS,World Language",,11,Male,,4,60 minutes or more,Hispanic or Latina/o/x,,"Christian (Protestant, Catholic, Orthodox, etc.)",,High school diploma or G.E.D
2/22/2021 11:36:04,2/22/2021 11:41:50,IP Address,100,345,True,2/22/2021 11:41:50,R_12rLKpTzBp3T9ab,gl,EN,7,8,7,0,5,3,4.5,7,9,1,2,5,4,3,4,3,4,1,2,sports,3,4,2,1,0,4.5,5,5,Math,8,1,2,3,5,7,6,4,No,,,9,Female,,4,Less than 15 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:29,2/22/2021 11:41:52,IP Address,100,383,True,2/22/2021 11:41:53,R_4N07F9lci9FwhWN,gl,EN,4.4,4,3,2,8,3,5,6,8,1,2,3,4,5,7.2,2,4,1,3,sports!,1,4,2,3,3,2.5,7,8,Science,7,3,6,5,4,8,1,2,Yes,"History,World Language",,11,Female,,5,30 to 60 minutes,"Asian: East Asian,Middle Eastern",,Not sure/Prefer not to answer,,Not sure/Prefer not to answer
2/22/2021 11:36:57,2/22/2021 11:41:54,IP Address,100,297,True,2/22/2021 11:41:55,R_1LncPRH48FqYFNl,gl,EN,6.2,8,2,10,3,2.7,4,8.6,9.3,1,4,2,3,5,7.2,3,2,1,4,Football,1,3,2,4,0,2,6,3,Science,4,5,6,1,2,7,3,8,Yes,"History,Math",,9,Male,,5,Less than 15 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:29,2/22/2021 11:41:56,IP Address,100,386,True,2/22/2021 11:41:56,R_bNqeTvrm9SLfLQB,gl,EN,8.4,4,2,0,4,6,9,6,7,3,4,1,2,5,5,2,3,4,1,Fine arts,1,2,4,3,3,1.6,9,7,Science,4,7,3,6,2,8,1,5,Yes,"CADS,Science",,11,Female,,3 or fewer,30 to 60 minutes,Asian: East Asian,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:33:49,2/22/2021 11:41:58,IP Address,100,489,True,2/22/2021 11:41:59,R_2bP28yzzfacdlmu,gl,EN,6.5,8,0,10,0,4,6,6,8,1,2,4,5,3,10,2,3,1,4,Cross Country,1,2,3,4,1,3.5,10,7,World Language,1,6,3,5,2,7,4,8,Yes,"CADS,Math",,11,Male,,4,15 to 30 minutes,Multiracial,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:34:57,2/22/2021 11:42:00,IP Address,100,422,True,2/22/2021 11:42:00,R_1KlJ53JwRkOLTVJ,gl,EN,7.5,6,0,0,6,3.2,8,7.1,10.5,1,4,3,5,2,5,1,4,2,3,Band Club,1,2,4,3,1,0.9,7,7,History,7,4,1,8,6,3,5,2,Yes,"History,Science",,11,Male,,3 or fewer,15 to 30 minutes,Asian: East Asian,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:31:46,2/22/2021 11:42:02,IP Address,100,615,True,2/22/2021 11:42:02,R_1mRvcBTPBCSMpQO,gl,EN,7,14,0,4,8,4,4,7.5,8.5,1,2,4,3,5,5,3,4,1,2,Soccer,2,3,1,4,1,2.5,6,7,Science,7,4,6,3,5,8,1,2,Yes,"English,Science",,10,Female,,3 or fewer,Less than 15 minutes,Hispanic or Latina/o/x,,"Christian (Protestant, Catholic, Orthodox, etc.)",,Did not finish high school
2/22/2021 11:35:45,2/22/2021 11:42:06,IP Address,100,381,True,2/22/2021 11:42:07,R_2fvyHTnGJveDLWc,gl,EN,5.5,6,0,4,3,2.5,1.5,7.7,10,1,2,3,4,5,5,4,1,2,3,Mock Trial,2,1,3,4,5,4,9,7,Math,3,4,7,5,1,8,2,6,Yes,"Math,Science",,9,Female,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:31:18,2/22/2021 11:42:09,IP Address,100,651,True,2/22/2021 11:42:09,R_0qh8UfjwdQSzpct,gl,EN,9.6,2,0,4,3,4.8,4,7.3,7.8,1,2,3,5,4,1.6,2,3,4,1,Anything that is not forced onto the student body. I am more engaged when we can choose what to do.,1,2,4,3,3,3.6,0,8,World Language,7,2,3,1,5,8,4,6,Yes,"Fine Arts,History",I think something where students can create art based on certain time periods and learn about the significance of different eras of art would be interesting. ,11,Male,,5,30 to 60 minutes,Hispanic or Latina/o/x,,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:35:41,2/22/2021 11:42:17,IP Address,100,395,True,2/22/2021 11:42:17,R_Zrx9w5iyqBevBFD,gl,EN,8,10,0,6,3,1.5,2.5,7.5,10,1,3,2,4,5,3,3,4,2,1,P&D,2,1,4,3,0,3,4,5,Math,7,1,6,3,5,8,4,2,No,,,9,Male,,5,15 to 30 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:31:54,2/22/2021 11:42:19,IP Address,100,625,True,2/22/2021 11:42:19,R_1P6FgR1i4DfQ6C7,gl,EN,6,4,5,4,4,3.5,4,7.5,10,2,1,4,3,5,7.2,3,4,1,2,Student Government,1,2,4,3,5,2.5,10,3,Math,5,6,2,8,3,7,1,4,Yes,"History,Science",,10,Female,,5,Less than 15 minutes,"Asian: East Asian,Multiracial,White",,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:23,2/22/2021 11:42:21,IP Address,100,417,True,2/22/2021 11:42:21,R_a36hs7SAOz2MNsB,gl,EN,7.4,8,2,1,18,4,6.5,8,9,1,2,3,5,4,2,1,3,4,2,MUN club,4,2,3,1,3,2,5,5,English,2,5,4,6,3,7,1,8,Yes,"CADS,Science",,10,Female,,3 or fewer,15 to 30 minutes,Asian: Indian or South/Southeast Asian,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:36:01,2/22/2021 11:42:24,IP Address,100,382,True,2/22/2021 11:42:25,R_6x2pTofdkJd9inL,gl,EN,6.2,10,1,2,10,3,4.5,8.5,10,1,2,5,4,3,7.2,4,3,1,2,Tennis team,3,1,4,2,2,3.8,6,6,Math,1,6,3,5,2,7,4,8,Yes,"Fine Arts,Math",,10,Male,,3 or fewer,Less than 15 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:36:02,2/22/2021 11:42:24,IP Address,100,382,True,2/22/2021 11:42:25,R_pRzjbyF2749VZyV,gl,EN,5.6,4,1,14,3,5.2,8.9,7.3,9.1,1,2,3,4,5,4.9,4,3,1,2,Sports Practice,1,2,3,4,1,0.8,7,4,Math,4,2,5,6,1,7,3,8,Yes,"CADS,Math",,9,Male,,4,Less than 15 minutes,"Asian: East Asian,Native Hawaiian or Other Pacific Islander,White",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:37:01,2/22/2021 11:42:25,IP Address,100,324,True,2/22/2021 11:42:26,R_1Cmetxls8YyBw3h,gl,EN,8.1,20,0,12,3,4,5.7,7.6,9.2,1,2,3,4,5,10,2,3,1,4,sports,1,3,4,2,5,4,10,8,English,1,2,4,5,3,6,7,8,Yes,"History,Science",n/a,11,Female,,4,15 to 30 minutes,"Asian: Indian or South/Southeast Asian,White",,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:35:30,2/22/2021 11:42:26,IP Address,100,416,True,2/22/2021 11:42:26,R_2ZWXYYTXkjIipHh,gl,EN,5,4,5,2,6,3,5,8,10,1,2,3,4,5,5,1,3,4,2,Clubs periods,1,2,4,3,5,5,0,10,Math,5,1,3,2,7,8,6,4,Yes,"English,Science",,12,Female,,3 or fewer,Less than 15 minutes,"Hispanic or Latina/o/x,White",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:31:38,2/22/2021 11:42:28,IP Address,100,649,True,2/22/2021 11:42:28,R_2dyWP7LA8bc3quy,gl,EN,4.5,4,2,4,2,3,6,8.5,9,3,2,1,4,5,7.2,2,3,4,1,dance,1,3,4,2,2,1,3,8,Math,8,1,3,2,5,7,4,6,Yes,"English,Fine Arts",,10,Female,,4,15 to 30 minutes,"Asian: Indian or South/Southeast Asian,Multiracial,White",,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:29:41,2/22/2021 11:42:34,IP Address,100,773,True,2/22/2021 11:42:34,R_2WMWGWMebuLQcXP,gl,EN,6.7,6,3,8,2,3.4,5.4,7.8,9.2,4,1,3,2,5,6.8,2,4,1,3,,1,4,2,3,2,1.4,10,2,Math,5,8,6,3,2,7,1,4,Yes,"History,Science",,10,Female,,4,Less than 15 minutes,"Asian: East Asian,White",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:36:21,2/22/2021 11:42:36,IP Address,100,375,True,2/22/2021 11:42:36,R_2thuPeLny5amVFl,gl,EN,7.1,4,1,13,3,3.5,8,8,9,2,1,3,4,5,10,3,4,1,2,Track,1,2,4,3,3,3,7,3,Science,8,5,3,4,6,7,1,2,Yes,"History,Science",,12,Female,,5,30 to 60 minutes,"Asian: East Asian,Hispanic or Latina/o/x,Multiracial,White",,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:33:53,2/22/2021 11:42:37,IP Address,100,523,True,2/22/2021 11:42:37,R_1lgWkZIyPVfWbmN,gl,EN,8.1,6,3,6,0,6,10,7.9,8.1,4,1,5,3,2,10,1,3,4,2,Model UN,1,2,4,3,2,5,3,8,English,8,2,6,1,5,7,4,3,Yes,"History,Science",,12,Female,,4,30 to 60 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:41,2/22/2021 11:42:43,IP Address,100,421,True,2/22/2021 11:42:43,R_2VIIMkhGhZxTJRN,gl,EN,6,3,1,1,1,3.5,6.5,7.5,10.5,2,1,3,4,5,10,3,4,1,2,Baseball,2,3,4,1,3,0,9,1,Math,8,6,4,2,3,5,1,7,Yes,"History,Science",,10,Male,,3 or fewer,Less than 15 minutes,White,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:33:22,2/22/2021 11:42:50,IP Address,100,567,True,2/22/2021 11:42:50,R_33p42PoiekhbMEE,gl,EN,7,0,1,2,6,3.5,5,7,9.5,1,2,5,3,4,8.1,3,4,1,2,Robotics.,1,2,4,3,0,3.1,8,6,Math,3,4,6,7,1,8,2,5,Yes,"Math,Science",,9,Prefer not to answer,,Prefer not to answer,30 to 60 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,Not sure/Prefer not to answer
2/22/2021 11:38:04,2/22/2021 11:42:50,IP Address,100,285,True,2/22/2021 11:42:51,R_27rMKkxwrF1We1Q,gl,EN,6,2,0,2,0,2,5,7,9,1,2,4,5,3,4,3,2,1,4,,4,2,3,1,1,4,10,4,Science,1,5,7,6,3,8,2,4,Yes,"CADS,Science",,12,Female,,4,30 to 60 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:37:48,2/22/2021 11:42:57,IP Address,100,308,True,2/22/2021 11:42:58,R_3I500Yn3ukWobCZ,gl,EN,5,20,5,17,5,3,5,9,10,2,1,5,4,3,9,2,4,1,3,,3,1,4,2,3,3.5,2,9,History,8,2,4,1,5,6,3,7,Yes,"History,Science",,12,Female,,4,Less than 15 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:38:44,2/22/2021 11:43:01,IP Address,100,257,True,2/22/2021 11:43:02,R_2UYsaya243CGNeB,gl,EN,3.4,6,1,2,7,3,6,7.6,9,1,2,3,4,5,7.2,4,1,3,2,cru,2,4,3,1,2,2.5,8,3,Math,2,7,6,5,3,8,4,1,No,,,10,Female,,5,Less than 15 minutes,"Asian: East Asian,Multiracial,White",,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:41,2/22/2021 11:43:04,IP Address,100,443,True,2/22/2021 11:43:04,R_x3jm8lG9OrClADn,gl,EN,7.8,6,2,15,4,5.5,8,7,9,1,2,5,4,3,4,3,2,4,1,Plays/musicals,1,2,3,4,4,4,7,7,Science,7,4,6,2,5,8,1,3,Yes,"History,Science",,11,Female,,4,Less than 15 minutes,Asian: Indian or South/Southeast Asian,,Hindu,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:37:14,2/22/2021 11:43:07,IP Address,100,353,True,2/22/2021 11:43:08,R_3P7hNUnucLa5xci,gl,EN,7.7,4,2,1,12,5,7,7,8.3,1,2,3,4,5,5,3,4,2,1,Squash,4,1,3,2,0,2.5,6,4,World Language,8,4,6,2,3,7,1,5,No,,,10,Male,,3 or fewer,30 to 60 minutes,White,,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:31:42,2/22/2021 11:43:09,IP Address,100,686,True,2/22/2021 11:43:10,R_1hKHXGKNDJ0GGNL,gl,EN,6.6,2,1,0,5,3,6,8,10,1,4,2,3,5,5.7,2,3,4,1,after school theater/cru,3,2,4,1,1,2.6,7,5,Math,6,3,4,7,5,8,1,2,No,,,9,Female,,3 or fewer,30 to 60 minutes,Asian: East Asian,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:37:30,2/22/2021 11:43:14,IP Address,100,343,True,2/22/2021 11:43:14,R_a4YjWSRrgNCqGfT,gl,EN,6.3,20,3,10,0,1.5,3.4,9,9,1,3,2,4,5,8,2,3,1,4,Football,4,2,3,1,0,3.1,7,6,Math,3,6,7,5,1,8,4,2,Yes,"CADS,Math",,11,Male,,5,Less than 15 minutes,Prefer not to answer,,Not sure/Prefer not to answer,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:36:52,2/22/2021 11:43:16,IP Address,100,383,True,2/22/2021 11:43:16,R_3F4BTbLTXglB2Su,gl,EN,5,4,0,0,20,2.5,3,9,9,1,2,3,5,4,5,1,3,4,2,clubs,1,2,3,4,2,2,8,4,World Language,6,8,2,5,1,7,3,4,Yes,"Math,Science",,11,Male,,5,30 to 60 minutes,"Asian: East Asian,Multiracial,White",,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
2/22/2021 11:34:57,2/22/2021 11:43:16,IP Address,100,498,True,2/22/2021 11:43:16,R_1ODBJGkuJfe5R2G,gl,EN,8.1,8,1,0,14,3,5,7.5,9,1,2,4,3,5,5,3,4,1,2,sports - swimming,2,3,1,4,2,2.5,7,7,English,2,5,6,1,7,8,3,4,Yes,"History,Science",,10,Male,,4,15 to 30 minutes,"Asian: East Asian,Multiracial,White",,Agnostic,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:16,2/22/2021 11:43:22,IP Address,100,486,True,2/22/2021 11:43:22,R_1Fhz4ToDpShr2kn,gl,EN,6.9,4,2,0,6,2.5,3,6.5,9.5,1,2,3,5,4,7.8,2,4,1,3,Sports ,3,1,4,2,2,1,5,5,World Language,7,5,1,6,2,8,4,3,No,,,9,Female,,6 or more,15 to 30 minutes,Hispanic or Latina/o/x,,Not sure/Prefer not to answer,,High school diploma or G.E.D
2/22/2021 11:39:03,2/22/2021 11:43:22,IP Address,100,259,True,2/22/2021 11:43:23,R_2xLzYhCbeGOJohV,gl,EN,8.2,4,0,0,18,4.1,7.9,5,7,1,2,4,3,5,5.1,2,3,4,1,,3,2,4,1,2,3,8,4,Math,7,4,2,5,8,6,1,3,No,,,9,Female,,4,30 to 60 minutes,White,,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:26:57,2/22/2021 11:43:24,IP Address,100,986,True,2/22/2021 11:43:24,R_3ewD5v6zpw1vFLv,gl,EN,10,1,1,1,11,4,8,6,10,1,2,3,5,4,5,3,4,2,1,,4,2,3,1,0,1,3,10,History,8,1,2,6,4,5,7,3,Yes,"English,Fine Arts",,9,Non-binary,,3 or fewer,30 to 60 minutes,Prefer to self-describe,Armenian,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:22,2/22/2021 11:43:25,IP Address,100,482,True,2/22/2021 11:43:25,R_3Kw5G2ZDnZPLA4t,gl,EN,7.9,7,7,6,8,4.5,5,6,9.5,2,1,3,5,4,9,3,4,1,2,Volleyball,4,1,3,2,1,3,2,8,World Language,8,6,3,4,7,5,1,2,No,,,10,Female,,5,15 to 30 minutes,"Asian: East Asian,White",,Atheist,,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:35:25,2/22/2021 11:43:29,IP Address,100,484,True,2/22/2021 11:43:30,R_2D7Dqmxq5BrgJUz,gl,EN,7,2,1,15,1,2.5,3,6.5,6.5,3,1,2,4,5,10,2,4,3,1,theater,3,2,1,4,1,5,1,3,Science,8,1,4,3,7,6,2,5,Yes,"English,Science",,9,Female,,3 or fewer,Less than 15 minutes,Asian: East Asian,,"Christian (Protestant, Catholic, Orthodox, etc.)",,"Graduate/Professional Degree (e.g., MA, MS, PhD, JD, MD, MBA, etc.)"
2/22/2021 11:36:09,2/22/2021 11:43:33,IP Address,100,443,True,2/22/2021 11:43:34,R_3rURE4s9tUrH6mu,gl,EN,7.1,8,2,8,0,4,8.5,10,10,3,2,1,4,5,9,3,4,1,2,"Athletics, any sport",2,3,1,4,1,3,8,6,History,7,2,5,4,3,8,1,6,Yes,"Mind/Body,Science",,11,Female,,5,Less than 15 minutes,"Asian: Indian or South/Southeast Asian,Middle Eastern,Multiracial",,Agnostic,,"College Degree (e.g., Associate's degree, Bachelor's degree)"
